_id,route,route_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
21405,71A,71A - NEGLEY,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.5473,Clever
21406,71B,71B - HIGHLAND PARK,East Liberty,Bus,2/1/24,202402,SAT.,0.5384,Clever
21407,71B,71B - HIGHLAND PARK,East Liberty,Bus,2/1/24,202402,SUN.,0.6318,Clever
21408,71B,71B - HIGHLAND PARK,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.444,Clever
21409,71C,71C - POINT BREEZE,East Liberty,Bus,2/1/24,202402,SAT.,0.5921,Clever
21410,71C,71C - POINT BREEZE,East Liberty,Bus,2/1/24,202402,SUN.,0.7058,Clever
21411,71C,71C - POINT BREEZE,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.6076,Clever
21412,71D,71D - HAMILTON,East Liberty,Bus,2/1/24,202402,SAT.,0.7034,Clever
21413,71D,71D - HAMILTON,East Liberty,Bus,2/1/24,202402,SUN.,0.8045,Clever
21414,71D,71D - HAMILTON,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.6924,Clever
21415,74,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2/1/24,202402,SAT.,0.6698,Clever
21416,74,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2/1/24,202402,SUN.,0.703,Clever
21417,74,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.6856,Clever
21418,75,75 - ELLSWORTH,East Liberty,Bus,2/1/24,202402,SAT.,0.6764,Clever
21419,75,75 - ELLSWORTH,East Liberty,Bus,2/1/24,202402,SUN.,0.6328,Clever
21420,75,75 - ELLSWORTH,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.7289,Clever
21421,77,77 - PENN HILLS,East Liberty,Bus,2/1/24,202402,SAT.,0.616,Clever
21422,77,77 - PENN HILLS,East Liberty,Bus,2/1/24,202402,SUN.,0.5137,Clever
21423,77,77 - PENN HILLS,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.5123,Clever
21424,79,79 - EAST HILLS,East Liberty,Bus,2/1/24,202402,SAT.,0.776,Clever
21425,79,79 - EAST HILLS,East Liberty,Bus,2/1/24,202402,SUN.,0.6486,Clever
21426,79,79 - EAST HILLS,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.7123,Clever
21427,8,8 - PERRYSVILLE,Ross,Bus,2/1/24,202402,SAT.,0.7384,Clever
21428,8,8 - PERRYSVILLE,Ross,Bus,2/1/24,202402,SUN.,0.862,Clever
21429,8,8 - PERRYSVILLE,Ross,Bus,2/1/24,202402,WEEKDAY,0.8026,Clever
21430,81,81 - OAK HILL,West Mifflin,Bus,2/1/24,202402,SAT.,0.6047,Clever
21431,81,81 - OAK HILL,West Mifflin,Bus,2/1/24,202402,SUN.,0.6994,Clever
21432,81,81 - OAK HILL,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.6133,Clever
21433,82,82 - LINCOLN,East Liberty,Bus,2/1/24,202402,SAT.,0.583,Clever
21434,82,82 - LINCOLN,East Liberty,Bus,2/1/24,202402,SUN.,0.6324,Clever
21435,82,82 - LINCOLN,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.545,Clever
21436,83,83 - BEDFORD HILL,West Mifflin,Bus,2/1/24,202402,SAT.,0.5463,Clever
21437,83,83 - BEDFORD HILL,West Mifflin,Bus,2/1/24,202402,SUN.,0.6061,Clever
21438,83,83 - BEDFORD HILL,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.6036,Clever
21439,86,86 - LIBERTY,East Liberty,Bus,2/1/24,202402,SAT.,0.5552,Clever
21440,86,86 - LIBERTY,East Liberty,Bus,2/1/24,202402,SUN.,0.6301,Clever
21441,86,86 - LIBERTY,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.6234,Clever
21442,87,87 - FRIENDSHIP,East Liberty,Bus,2/1/24,202402,SAT.,0.5265,Clever
21443,87,87 - FRIENDSHIP,East Liberty,Bus,2/1/24,202402,SUN.,0.7864,Clever
21444,87,87 - FRIENDSHIP,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.6694,Clever
21445,88,88 - PENN,East Liberty,Bus,2/1/24,202402,SAT.,0.5835,Clever
21446,88,88 - PENN,East Liberty,Bus,2/1/24,202402,SUN.,0.7021,Clever
21447,88,88 - PENN,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.721,Clever
21448,89,89 - GARFIELD COMMONS,East Liberty,Bus,2/1/24,202402,SAT.,0.6641,Clever
21449,89,89 - GARFIELD COMMONS,East Liberty,Bus,2/1/24,202402,SUN.,0.8265,Clever
21450,89,89 - GARFIELD COMMONS,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.6832,Clever
21451,91,91 - BUTLER STREET,Ross,Bus,2/1/24,202402,SAT.,0.7839,Clever
21452,91,91 - BUTLER STREET,Ross,Bus,2/1/24,202402,SUN.,0.7449,Clever
21453,91,91 - BUTLER STREET,Ross,Bus,2/1/24,202402,WEEKDAY,0.6919,Clever
21454,93,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2/1/24,202402,SAT.,0.6745,Clever
21455,93,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2/1/24,202402,SUN.,0.6571,Clever
21456,93,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.6271,Clever
21457,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2/1/24,202402,SAT.,0.8866,Clever
21458,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2/1/24,202402,SUN.,0.8065,Clever
21459,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2/1/24,202402,WEEKDAY,0.9093,Clever
21460,G2,G2 - WEST BUSWAY,Collier,Bus,2/1/24,202402,SAT.,0.8997,Clever
21461,G2,G2 - WEST BUSWAY,Collier,Bus,2/1/24,202402,SUN.,0.8706,Clever
21462,G2,G2 - WEST BUSWAY,Collier,Bus,2/1/24,202402,WEEKDAY,0.858,Clever
21463,G3,G3 - MOON FLYER,Collier,Bus,2/1/24,202402,WEEKDAY,0.7174,Clever
21464,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2/1/24,202402,WEEKDAY,0.7516,Clever
21465,O1,O1 - ROSS FLYER,Ross,Bus,2/1/24,202402,WEEKDAY,0.822,Clever
21466,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2/1/24,202402,WEEKDAY,0.685,Clever
21467,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2/1/24,202402,WEEKDAY,0.7284,Clever
21468,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2/1/24,202402,SAT.,0.829,Clever
21469,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2/1/24,202402,SUN.,0.856,Clever
21470,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.8314,Clever
21471,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.6865,Clever
21472,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.7561,Clever
21473,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2/1/24,202402,WEEKDAY,0.7321,Clever
21474,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.6327,Clever
21475,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.7116,Clever
21476,P3,P3 - EAST BUSWAY-OAKLAND,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.8189,Clever
21477,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.7322,Clever
21478,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2/1/24,202402,SAT.,0.6156,Clever
21479,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2/1/24,202402,SUN.,0.7671,Clever
21480,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.7027,Clever
21481,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.6385,Clever
21482,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.8148,Clever
21483,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.5936,Clever
21484,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.7125,Clever
21485,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.5713,Clever
21486,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2/1/24,202402,SAT.,0.8577,Clever
21487,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2/1/24,202402,SUN.,0.7879,Clever
21488,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2/1/24,202402,WEEKDAY,0.8869,Clever
21489,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2/1/24,202402,SAT.,0.8613,Clever
21490,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2/1/24,202402,SUN.,0.9075,Clever
21491,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2/1/24,202402,WEEKDAY,0.8644,Clever
21492,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.8193,Clever
21493,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.7478,Clever
21494,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2/1/24,202402,SAT.,0.7755,Clever
21495,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2/1/24,202402,SUN.,0.745,Clever
21496,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.7185,Clever
21497,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2/1/24,202402,SAT.,0.7083,Clever
21498,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.7855,Clever
21499,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2/1/24,202402,SAT.,0.6923,Clever
21500,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2/1/24,202402,SUN.,0.6577,Clever
21501,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.7856,Clever
21502,21,21 - CORAOPOLIS,Collier,Bus,2/1/24,202402,SAT.,0.7984,Clever
21503,21,21 - CORAOPOLIS,Collier,Bus,2/1/24,202402,SUN.,0.812,Clever
21504,21,21 - CORAOPOLIS,Collier,Bus,2/1/24,202402,WEEKDAY,0.7874,Clever
21505,22,22 - MCCOY,Collier,Bus,2/1/24,202402,SAT.,0.7673,Clever
21506,22,22 - MCCOY,Collier,Bus,2/1/24,202402,SUN.,0.7874,Clever
21507,22,22 - MCCOY,Collier,Bus,2/1/24,202402,WEEKDAY,0.7182,Clever
21508,24,24 - WEST PARK,Collier,Bus,2/1/24,202402,SAT.,0.7408,Clever
21509,24,24 - WEST PARK,Collier,Bus,2/1/24,202402,SUN.,0.7045,Clever
21510,24,24 - WEST PARK,Collier,Bus,2/1/24,202402,WEEKDAY,0.686,Clever
21511,26,26 - CHARTIERS,Collier,Bus,2/1/24,202402,SAT.,0.9107,Clever
21512,26,26 - CHARTIERS,Collier,Bus,2/1/24,202402,SUN.,0.8504,Clever
21513,26,26 - CHARTIERS,Collier,Bus,2/1/24,202402,WEEKDAY,0.8349,Clever
21514,27,27 - FAIRYWOOD,Collier,Bus,2/1/24,202402,SAT.,0.8541,Clever
21515,27,27 - FAIRYWOOD,Collier,Bus,2/1/24,202402,SUN.,0.9084,Clever
21516,27,27 - FAIRYWOOD,Collier,Bus,2/1/24,202402,WEEKDAY,0.8173,Clever
21517,28X,28X - AIRPORT FLYER,East Liberty,Bus,2/1/24,202402,SAT.,0.6181,Clever
21518,28X,28X - AIRPORT FLYER,East Liberty,Bus,2/1/24,202402,SUN.,0.6828,Clever
21519,28X,28X - AIRPORT FLYER,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.6104,Clever
21520,29,29 - ROBINSON,Collier,Bus,2/1/24,202402,SAT.,0.7308,Clever
21521,29,29 - ROBINSON,Collier,Bus,2/1/24,202402,SUN.,0.7961,Clever
21522,29,29 - ROBINSON,Collier,Bus,2/1/24,202402,WEEKDAY,0.708,Clever
21523,31,31 - BRIDGEVILLE,Collier,Bus,2/1/24,202402,SAT.,0.6942,Clever
21524,31,31 - BRIDGEVILLE,Collier,Bus,2/1/24,202402,SUN.,0.6503,Clever
21525,31,31 - BRIDGEVILLE,Collier,Bus,2/1/24,202402,WEEKDAY,0.721,Clever
21526,36,36 - BANKSVILLE,Collier,Bus,2/1/24,202402,SAT.,0.6053,Clever
21527,36,36 - BANKSVILLE,Collier,Bus,2/1/24,202402,SUN.,0.4272,Clever
21528,36,36 - BANKSVILLE,Collier,Bus,2/1/24,202402,WEEKDAY,0.7525,Clever
21529,38,38 - GREEN TREE,Collier,Bus,2/1/24,202402,SAT.,0.8301,Clever
21530,38,38 - GREEN TREE,Collier,Bus,2/1/24,202402,SUN.,0.7675,Clever
21531,38,38 - GREEN TREE,Collier,Bus,2/1/24,202402,WEEKDAY,0.7623,Clever
21532,39,39 - BROOKLINE,Collier,Bus,2/1/24,202402,SAT.,0.7562,Clever
21533,39,39 - BROOKLINE,Collier,Bus,2/1/24,202402,SUN.,0.8158,Clever
21534,39,39 - BROOKLINE,Collier,Bus,2/1/24,202402,WEEKDAY,0.8805,Clever
21535,4,4 - TROY HILL,Ross,Bus,2/1/24,202402,SAT.,0.7386,Clever
21536,4,4 - TROY HILL,Ross,Bus,2/1/24,202402,SUN.,0.7559,Clever
21537,4,4 - TROY HILL,Ross,Bus,2/1/24,202402,WEEKDAY,0.801,Clever
21538,40,40 - MOUNT WASHINGTON,Ross,Bus,2/1/24,202402,SAT.,0.8301,Clever
21539,40,40 - MOUNT WASHINGTON,Ross,Bus,2/1/24,202402,SUN.,0.9051,Clever
21540,40,40 - MOUNT WASHINGTON,Ross,Bus,2/1/24,202402,WEEKDAY,0.7849,Clever
21541,41,41 - BOWER HILL,Collier,Bus,2/1/24,202402,SAT.,0.8179,Clever
21542,41,41 - BOWER HILL,Collier,Bus,2/1/24,202402,SUN.,0.9122,Clever
21543,41,41 - BOWER HILL,Collier,Bus,2/1/24,202402,WEEKDAY,0.8582,Clever
21544,43,43 - BAILEY,Collier,Bus,2/1/24,202402,SAT.,0.8144,Clever
21545,43,43 - BAILEY,Collier,Bus,2/1/24,202402,SUN.,0.7627,Clever
21546,43,43 - BAILEY,Collier,Bus,2/1/24,202402,WEEKDAY,0.7689,Clever
21547,44,44 - VIA KNOXVILLE,Collier,Bus,2/1/24,202402,SAT.,0.842,Clever
21548,44,44 - VIA KNOXVILLE,Collier,Bus,2/1/24,202402,SUN.,0.8065,Clever
21549,44,44 - VIA KNOXVILLE,Collier,Bus,2/1/24,202402,WEEKDAY,0.7274,Clever
21550,48,48 - ARLINGTON,Collier,Bus,2/1/24,202402,SAT.,0.7611,Clever
21551,48,48 - ARLINGTON,Collier,Bus,2/1/24,202402,SUN.,0.81,Clever
21552,48,48 - ARLINGTON,Collier,Bus,2/1/24,202402,WEEKDAY,0.7955,Clever
21553,51,51 - CARRICK,West Mifflin,Bus,2/1/24,202402,SAT.,0.6562,Clever
21554,51,51 - CARRICK,West Mifflin,Bus,2/1/24,202402,SUN.,0.6783,Clever
21555,51,51 - CARRICK,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.7194,Clever
21556,51L,51L - CARRICK LIMITED,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.731,Clever
21557,52L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.7214,Clever
21558,53,53 - HOMESTEAD PARK,West Mifflin,Bus,2/1/24,202402,SAT.,0.8519,Clever
21559,53,53 - HOMESTEAD PARK,West Mifflin,Bus,2/1/24,202402,SUN.,0.7727,Clever
21560,53L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.5918,Clever
21561,54,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2/1/24,202402,SAT.,0.6105,Clever
21562,54,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2/1/24,202402,SUN.,0.5761,Clever
21563,54,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2/1/24,202402,WEEKDAY,0.658,Clever
21564,55,55 - GLASSPORT,West Mifflin,Bus,2/1/24,202402,SAT.,0.8006,Clever
21565,55,55 - GLASSPORT,West Mifflin,Bus,2/1/24,202402,SUN.,0.7145,Clever
21566,55,55 - GLASSPORT,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.7065,Clever
21567,56,56 - LINCOLN PLACE,West Mifflin,Bus,2/1/24,202402,SAT.,0.7845,Clever
21568,56,56 - LINCOLN PLACE,West Mifflin,Bus,2/1/24,202402,SUN.,0.7655,Clever
21569,56,56 - LINCOLN PLACE,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.6891,Clever
21570,57,57 - HAZELWOOD,West Mifflin,Bus,2/1/24,202402,SAT.,0.7856,Clever
21571,57,57 - HAZELWOOD,West Mifflin,Bus,2/1/24,202402,SUN.,0.7418,Clever
21572,57,57 - HAZELWOOD,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.6771,Clever
21573,58,58 - GREENFIELD,East Liberty,Bus,2/1/24,202402,SAT.,0.5859,Clever
21574,58,58 - GREENFIELD,East Liberty,Bus,2/1/24,202402,SUN.,0.5805,Clever
21575,58,58 - GREENFIELD,East Liberty,Bus,2/1/24,202402,WEEKDAY,0.5372,Clever
21576,59,59 - MON VALLEY,West Mifflin,Bus,2/1/24,202402,SAT.,0.6702,Clever
21577,59,59 - MON VALLEY,West Mifflin,Bus,2/1/24,202402,SUN.,0.6692,Clever
21578,59,59 - MON VALLEY,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.6934,Clever
21579,6,6 - SPRING HILL,Ross,Bus,2/1/24,202402,SAT.,0.7505,Clever
21580,6,6 - SPRING HILL,Ross,Bus,2/1/24,202402,SUN.,0.7255,Clever
21581,6,6 - SPRING HILL,Ross,Bus,2/1/24,202402,WEEKDAY,0.7407,Clever
21582,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2/1/24,202402,SAT.,0.6943,Clever
21583,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2/1/24,202402,SUN.,0.9333,Clever
21584,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.8671,Clever
21585,61A,61A - NORTH BRADDOCK,West Mifflin,Bus,2/1/24,202402,SAT.,0.6057,Clever
21586,61A,61A - NORTH BRADDOCK,West Mifflin,Bus,2/1/24,202402,SUN.,0.5532,Clever
21587,61A,61A - NORTH BRADDOCK,West Mifflin,Bus,2/1/24,202402,WEEKDAY,0.555,Clever
21588,61B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2/1/24,202402,SAT.,0.6482,Clever
21589,61B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2/1/24,202402,SUN.,0.6419,Clever
21616,1,1 - FREEPORT ROAD,Ross,Bus,3/1/24,202403,SAT.,0.5592,Clever
21617,1,1 - FREEPORT ROAD,Ross,Bus,3/1/24,202403,SUN.,0.5417,Clever
21618,1,1 - FREEPORT ROAD,Ross,Bus,3/1/24,202403,WEEKDAY,0.5051,Clever
21619,11,11 - FINEVIEW,Ross,Bus,3/1/24,202403,SAT.,0.4964,Clever
21620,11,11 - FINEVIEW,Ross,Bus,3/1/24,202403,SUN.,0.7927,Clever
21621,11,11 - FINEVIEW,Ross,Bus,3/1/24,202403,WEEKDAY,0.613,Clever
21622,12,12 - MCKNIGHT,Ross,Bus,3/1/24,202403,SAT.,0.6632,Clever
21623,12,12 - MCKNIGHT,Ross,Bus,3/1/24,202403,SUN.,0.676,Clever
21624,12,12 - MCKNIGHT,Ross,Bus,3/1/24,202403,WEEKDAY,0.691,Clever
21625,13,13 - BELLEVUE,Ross,Bus,3/1/24,202403,SAT.,0.5652,Clever
21626,13,13 - BELLEVUE,Ross,Bus,3/1/24,202403,SUN.,0.6698,Clever
21627,13,13 - BELLEVUE,Ross,Bus,3/1/24,202403,WEEKDAY,0.6374,Clever
21628,14,14 - OHIO VALLEY,Ross,Bus,3/1/24,202403,SAT.,0.7418,Clever
21629,14,14 - OHIO VALLEY,Ross,Bus,3/1/24,202403,SUN.,0.8386,Clever
21630,14,14 - OHIO VALLEY,Ross,Bus,3/1/24,202403,WEEKDAY,0.8018,Clever
21631,15,15 - CHARLES,Ross,Bus,3/1/24,202403,SAT.,0.709,Clever
21632,15,15 - CHARLES,Ross,Bus,3/1/24,202403,SUN.,0.5585,Clever
21633,15,15 - CHARLES,Ross,Bus,3/1/24,202403,WEEKDAY,0.5749,Clever
21634,16,16 - BRIGHTON,Ross,Bus,3/1/24,202403,SAT.,0.7111,Clever
21635,16,16 - BRIGHTON,Ross,Bus,3/1/24,202403,SUN.,0.7564,Clever
21636,16,16 - BRIGHTON,Ross,Bus,3/1/24,202403,WEEKDAY,0.6924,Clever
21637,17,17 - SHADELAND,Ross,Bus,3/1/24,202403,SAT.,0.7061,Clever
21638,17,17 - SHADELAND,Ross,Bus,3/1/24,202403,SUN.,0.7278,Clever
21639,17,17 - SHADELAND,Ross,Bus,3/1/24,202403,WEEKDAY,0.6411,Clever
21640,18,18 - MANCHESTER,Ross,Bus,3/1/24,202403,WEEKDAY,0.8795,Clever
21641,19L,19L - EMSWORTH LIMITED,Ross,Bus,3/1/24,202403,WEEKDAY,0.6805,Clever
21642,2,2 - MOUNT ROYAL,Ross,Bus,3/1/24,202403,SAT.,0.6004,Clever
21643,2,2 - MOUNT ROYAL,Ross,Bus,3/1/24,202403,SUN.,0.6632,Clever
21644,2,2 - MOUNT ROYAL,Ross,Bus,3/1/24,202403,WEEKDAY,0.6239,Clever
21645,20,20 - KENNEDY,Collier,Bus,3/1/24,202403,SAT.,0.4689,Clever
21646,20,20 - KENNEDY,Collier,Bus,3/1/24,202403,SUN.,0.8109,Clever
21647,20,20 - KENNEDY,Collier,Bus,3/1/24,202403,WEEKDAY,0.6743,Clever
21648,21,21 - CORAOPOLIS,Collier,Bus,3/1/24,202403,SAT.,0.8624,Clever
21649,21,21 - CORAOPOLIS,Collier,Bus,3/1/24,202403,SUN.,0.7312,Clever
21650,21,21 - CORAOPOLIS,Collier,Bus,3/1/24,202403,WEEKDAY,0.7979,Clever
21651,22,22 - MCCOY,Collier,Bus,3/1/24,202403,SAT.,0.8806,Clever
21652,22,22 - MCCOY,Collier,Bus,3/1/24,202403,SUN.,0.7074,Clever
21653,22,22 - MCCOY,Collier,Bus,3/1/24,202403,WEEKDAY,0.7617,Clever
21654,24,24 - WEST PARK,Collier,Bus,3/1/24,202403,SAT.,0.5612,Clever
21655,24,24 - WEST PARK,Collier,Bus,3/1/24,202403,SUN.,0.7281,Clever
21656,24,24 - WEST PARK,Collier,Bus,3/1/24,202403,WEEKDAY,0.6327,Clever
21657,26,26 - CHARTIERS,Collier,Bus,3/1/24,202403,SAT.,0.8821,Clever
21658,26,26 - CHARTIERS,Collier,Bus,3/1/24,202403,SUN.,0.7458,Clever
21659,26,26 - CHARTIERS,Collier,Bus,3/1/24,202403,WEEKDAY,0.8167,Clever
21660,27,27 - FAIRYWOOD,Collier,Bus,3/1/24,202403,SAT.,0.8633,Clever
21661,27,27 - FAIRYWOOD,Collier,Bus,3/1/24,202403,SUN.,0.8367,Clever
21662,27,27 - FAIRYWOOD,Collier,Bus,3/1/24,202403,WEEKDAY,0.7762,Clever
21663,28X,28X - AIRPORT FLYER,East Liberty,Bus,3/1/24,202403,SAT.,0.5628,Clever
21664,28X,28X - AIRPORT FLYER,East Liberty,Bus,3/1/24,202403,SUN.,0.7347,Clever
21665,28X,28X - AIRPORT FLYER,East Liberty,Bus,3/1/24,202403,WEEKDAY,0.5883,Clever
21666,29,29 - ROBINSON,Collier,Bus,3/1/24,202403,SAT.,0.7313,Clever
21667,29,29 - ROBINSON,Collier,Bus,3/1/24,202403,SUN.,0.8225,Clever
21668,29,29 - ROBINSON,Collier,Bus,3/1/24,202403,WEEKDAY,0.7088,Clever
21669,31,31 - BRIDGEVILLE,Collier,Bus,3/1/24,202403,SAT.,0.6596,Clever
21670,31,31 - BRIDGEVILLE,Collier,Bus,3/1/24,202403,SUN.,0.7037,Clever
21671,31,31 - BRIDGEVILLE,Collier,Bus,3/1/24,202403,WEEKDAY,0.6709,Clever
21672,36,36 - BANKSVILLE,Collier,Bus,3/1/24,202403,SAT.,0.5096,Clever
21673,36,36 - BANKSVILLE,Collier,Bus,3/1/24,202403,SUN.,0.6255,Clever
21674,36,36 - BANKSVILLE,Collier,Bus,3/1/24,202403,WEEKDAY,0.7775,Clever
21675,38,38 - GREEN TREE,Collier,Bus,3/1/24,202403,SAT.,0.8136,Clever
21676,38,38 - GREEN TREE,Collier,Bus,3/1/24,202403,SUN.,0.7646,Clever
21677,38,38 - GREEN TREE,Collier,Bus,3/1/24,202403,WEEKDAY,0.7897,Clever
21678,39,39 - BROOKLINE,Collier,Bus,3/1/24,202403,SAT.,0.855,Clever
21679,39,39 - BROOKLINE,Collier,Bus,3/1/24,202403,SUN.,0.8625,Clever
21680,39,39 - BROOKLINE,Collier,Bus,3/1/24,202403,WEEKDAY,0.8761,Clever
21681,4,4 - TROY HILL,Ross,Bus,3/1/24,202403,SAT.,0.627,Clever
21682,4,4 - TROY HILL,Ross,Bus,3/1/24,202403,SUN.,0.5267,Clever
21683,4,4 - TROY HILL,Ross,Bus,3/1/24,202403,WEEKDAY,0.7122,Clever
21684,40,40 - MOUNT WASHINGTON,Ross,Bus,3/1/24,202403,SAT.,0.7438,Clever
21685,40,40 - MOUNT WASHINGTON,Ross,Bus,3/1/24,202403,SUN.,0.8719,Clever
21686,40,40 - MOUNT WASHINGTON,Ross,Bus,3/1/24,202403,WEEKDAY,0.8039,Clever
21687,41,41 - BOWER HILL,Collier,Bus,3/1/24,202403,SAT.,0.8015,Clever
21688,41,41 - BOWER HILL,Collier,Bus,3/1/24,202403,SUN.,0.9321,Clever
21689,41,41 - BOWER HILL,Collier,Bus,3/1/24,202403,WEEKDAY,0.8345,Clever
21690,43,43 - BAILEY,Collier,Bus,3/1/24,202403,SAT.,0.8323,Clever
21691,43,43 - BAILEY,Collier,Bus,3/1/24,202403,SUN.,0.8104,Clever
21692,43,43 - BAILEY,Collier,Bus,3/1/24,202403,WEEKDAY,0.7804,Clever
21693,44,44 - VIA KNOXVILLE,Collier,Bus,3/1/24,202403,SAT.,0.8541,Clever
21694,44,44 - VIA KNOXVILLE,Collier,Bus,3/1/24,202403,SUN.,0.9237,Clever
21695,44,44 - VIA KNOXVILLE,Collier,Bus,3/1/24,202403,WEEKDAY,0.7792,Clever
21696,48,48 - ARLINGTON,Collier,Bus,3/1/24,202403,SAT.,0.7375,Clever
21697,48,48 - ARLINGTON,Collier,Bus,3/1/24,202403,SUN.,0.8217,Clever
21698,48,48 - ARLINGTON,Collier,Bus,3/1/24,202403,WEEKDAY,0.7832,Clever
21699,51,51 - CARRICK,West Mifflin,Bus,3/1/24,202403,SAT.,0.671,Clever
